AveragePrice,С2,С3,type,year,region,С1,Total Volume,Date
5.28,3135,681.36,столовое,2021,Чувашская Республика,1024.5,13916.2,2021-07-17 00:00:00
5.4,3202.8,616.92,столовое,2021,Чувашская Республика,827.79,11611,2021-07-10 00:00:00
4.92,3010.9,683.06,столовое,2021,Чувашская Республика,908.7,11068.7,2021-07-03 00:00:00
4.96,2938.21,603.44,столовое,2021,Чувашская Республика,1132.67,12445.6,2021-06-26 00:00:00
4.84,2877.65,480.84,столовое,2021,Чувашская Республика,681.83,8957.97,2021-06-19 00:00:00
5.24,2919.7,423.27,столовое,2021,Чувашская Республика,998.33,9826.29,2021-06-12 00:00:00
5.24,2877.64,374.97,столовое,2021,Чувашская Республика,968.26,10467.5,2021-06-05 00:00:00
5.64,2749.91,274.37,столовое,2021,Чувашская Республика,1076.48,9383.7,2021-05-29 00:00:00
5.8,2448.67,335.66,столовое,2021,Чувашская Республика,1000.77,9809.46,2021-05-22 00:00:00
5.92,2472.08,271.64,столовое,2021,Чувашская Республика,752.91,9990.1,2021-05-15 00:00:00
6.2,2359.84,315.47,столовое,2021,Чувашская Республика,671.93,6899.7,2021-05-08 00:00:00
5.76,2362.52,282.41,столовое,2021,Чувашская Республика,669.32,8528.01,2021-05-01 00:00:00
5.96,2575.64,247.25,столовое,2021,Чувашская Республика,711.94,9294.82,2021-04-24 00:00:00
5.88,2592.81,324.57,столовое,2021,Чувашская Республика,812.04,8123.8,2021-04-17 00:00:00
5.36,2514.18,391.29,столовое,2021,Чувашская Республика,631.03,8212.07,2021-04-10 00:00:00
5.48,2285.2,298.23,столовое,2021,Чувашская Республика,738.12,7335.37,2021-04-03 00:00:00
5.64,2339.58,242.07,столовое,2021,Чувашская Республика,778.61,7001.06,2021-03-27 00:00:00
5.44,1976.73,323.65,столовое,2021,Чувашская Республика,714.51,7098.91,2021-03-20 00:00:00
5.8,2022.42,293,столовое,2021,Чувашская Республика,859.12,6135.77,2021-03-13 00:00:00
6.24,1990.61,254.86,столовое,2021,Чувашская Республика,716.32,5255.59,2021-03-06 00:00:00
6.68,1867.21,306.69,столовое,2021,Чувашская Республика,619.3,4454.16,2021-02-28 00:00:00
6.32,1631.47,242.52,столовое,2021,Чувашская Республика,669.98,4752.84,2021-02-21 00:00:00
6.2,1624.04,248.73,столовое,2021,Чувашская Республика,646.76,4901.72,2021-02-14 00:00:00
6.44,1792.04,364.71,столовое,2021,Чувашская Республика,573.69,4661.03,2021-02-07 00:00:00
6.16,1594.15,249.42,столовое,2021,Чувашская Республика,786.83,5545.65,2021-01-31 00:00:00
6.0,1335.95,362.17,столовое,2021,Чувашская Республика,693.16,5939.18,2021-01-24 00:00:00
6.64,1613.53,323.18,столовое,2021,Чувашская Республика,844.33,4600.84,2021-01-17 00:00:00
6.4,2094.93,360.62,столовое,2021,Чувашская Республика,691.1,6107.02,2021-01-10 00:00:00
6.32,1675.45,420.04,столовое,2021,Чувашская Республика,1241.89,5893.4,2021-01-03 00:00:00
4.84,4227.39,0,столовое,2021,Кировская область,28632.2,94378.7,2021-12-25 00:00:00
4.4,4296.17,0,столовое,2021,Кировская область,23988.1,100861,2021-12-18 00:00:00
4.48,3578.88,0,столовое,2021,Кировская область,22116.7,101939,2021-12-11 00:00:00
4.84,2981.43,8.77,столовое,2021,Кировская область,26102.5,100640,2021-12-04 00:00:00
4.72,2782.97,0,столовое,2021,Кировская область,31680.3,122038,2021-11-27 00:00:00
4.88,2922.52,0,столовое,2021,Кировская область,31129,120110,2021-11-20 00:00:00
4.96,4360.85,0,столовое,2021,Кировская область,38610.2,144228,2021-11-13 00:00:00
5.76,4435.09,5.94,столовое,2021,Кировская область,39761,132275,2021-11-06 00:00:00
5.92,4092.33,5.96,столовое,2021,Кировская область,41423.9,94333,2021-10-30 00:00:00
5.64,3524.97,2.98,столовое,2021,Кировская область,67813.3,104748,2021-10-23 00:00:00
4.36,4007.89,0,столовое,2021,Кировская область,53252.2,144647,2021-10-16 00:00:00
4.36,4379.24,0,столовое,2021,Кировская область,54851.5,150648,2021-10-09 00:00:00
4.56,4790.65,0,столовое,2021,Кировская область,57006.4,131065,2021-10-02 00:00:00
4.6,6985.47,8.87,столовое,2021,Кировская область,50298.5,131608,2021-09-25 00:00:00
4.56,5505.14,0,столовое,2021,Кировская область,42581.2,129653,2021-09-18 00:00:00
4.28,4446.52,0,столовое,2021,Кировская область,47884.8,164162,2021-09-11 00:00:00
4.32,5218.47,0,столовое,2021,Кировская область,43288.5,169684,2021-09-04 00:00:00
4.16,4469.44,8.79,столовое,2021,Кировская область,48259.4,180003,2021-08-28 00:00:00
3.88,4365.3,0,столовое,2021,Кировская область,67192.3,247621,2021-08-21 00:00:00
3.92,5041.32,0,столовое,2021,Кировская область,76071.2,278712,2021-08-14 00:00:00
5.04,5386.67,0,столовое,2021,Кировская область,44893.5,138005,2021-08-07 00:00:00
4.88,5389.19,0,столовое,2021,Кировская область,51129.2,142771,2021-07-31 00:00:00
4.84,6134.35,0,столовое,2021,Кировская область,53040.8,136429,2021-07-24 00:00:00
4.84,6759.41,0,столовое,2021,Кировская область,44998.4,118903,2021-07-17 00:00:00
4.72,7584.26,0,столовое,2021,Кировская область,40521.7,106469,2021-07-10 00:00:00
4.52,8701.71,0,столовое,2021,Кировская область,45145.4,111340,2021-07-03 00:00:00
4.68,7267.68,0,столовое,2021,Кировская область,40285,114148,2021-06-26 00:00:00
4.56,7833.94,0,столовое,2021,Кировская область,39133.1,113555,2021-06-19 00:00:00
4.44,7936.51,359.3,столовое,2021,Кировская область,40677.2,120790,2021-06-12 00:00:00
4.4,7670.66,417.29,столовое,2021,Кировская область,36488.6,117920,2021-06-05 00:00:00
4.28,13727,4019.29,столовое,2021,Кировская область,43253.4,144180,2021-05-29 00:00:00
4.2,9630.79,231.79,столовое,2021,Кировская область,37426.8,130641,2021-05-22 00:00:00
4.44,15000.3,249.18,столовое,2021,Кировская область,32418.4,128079,2021-05-15 00:00:00
4.28,8774.75,4649.03,столовое,2021,Кировская область,30976.3,133143,2021-05-08 00:00:00
4.52,12090.4,6307.41,столовое,2021,Кировская область,26730.1,113305,2021-05-01 00:00:00
4.44,16727.9,39.84,столовое,2021,Кировская область,27167.1,110396,2021-04-24 00:00:00
4.6,15129.9,17.07,столовое,2021,Кировская область,29955.1,118581,2021-04-17 00:00:00
4.84,7403.82,8.52,столовое,2021,Кировская область,29757.2,91639,2021-04-10 00:00:00
4.88,5964.03,2.83,столовое,2021,Кировская область,28336.5,86545.3,2021-04-03 00:00:00
5.0,6132.83,8.49,столовое,2021,Кировская область,29009.2,84351.3,2021-03-27 00:00:00
4.92,6978.58,11.26,столовое,2021,Кировская область,27908.4,79411.4,2021-03-20 00:00:00
4.96,7254.38,0,столовое,2021,Кировская область,33069.8,86860.9,2021-03-13 00:00:00
4.84,5654.56,0,столовое,2021,Кировская область,29748.6,86686.5,2021-03-06 00:00:00
4.96,6947.04,2.79,столовое,2021,Кировская область,28679.6,89262.6,2021-02-28 00:00:00
5.12,6554.46,208.92,столовое,2021,Кировская область,29083.6,78299,2021-02-21 00:00:00
5.24,6077.93,0,столовое,2021,Кировская область,25976.3,75226.5,2021-02-14 00:00:00
5.4,4956.5,0,столовое,2021,Кировская область,28638.2,69237,2021-02-07 00:00:00
5.64,4582.19,2.77,столовое,2021,Кировская область,29502.9,69115.7,2021-01-31 00:00:00
5.4,5747.06,0,столовое,2021,Кировская область,23737.4,70767.8,2021-01-24 00:00:00
5.32,5671.95,5.56,столовое,2021,Кировская область,29157.6,67598.5,2021-01-17 00:00:00
5.52,5601.24,0,столовое,2021,Кировская область,20245.3,63163.2,2021-01-10 00:00:00
5.52,4853.37,0,столовое,2021,Кировская область,18543.2,56538.3,2021-01-03 00:00:00
5.64,9031.23,279.29,столовое,2021,Нижегородская область,3551.01,46895.8,2021-12-25 00:00:00
5.04,8448.31,315.77,столовое,2021,Нижегородская область,3375.85,54712.9,2021-12-18 00:00:00
5.16,8401.47,274.59,столовое,2021,Нижегородская область,3862.37,59141.9,2021-12-11 00:00:00
5.76,9245.68,237.32,столовое,2021,Нижегородская область,3464.51,51799.9,2021-12-04 00:00:00
6.2,8282.1,310.14,столовое,2021,Нижегородская область,3303.62,46032.7,2021-11-27 00:00:00
6.32,9695.14,419.65,столовое,2021,Нижегородская область,4165.72,61264.1,2021-11-20 00:00:00
6.32,11409.2,450.22,столовое,2021,Нижегородская область,4473.42,71470.8,2021-11-13 00:00:00
6.48,14873.3,507.85,столовое,2021,Нижегородская область,5389.94,63877.7,2021-11-06 00:00:00
7.0,15508.6,572.47,столовое,2021,Нижегородская область,5090.29,44666,2021-10-30 00:00:00
5.44,14703.8,419.27,столовое,2021,Нижегородская область,4865.35,59238.6,2021-10-23 00:00:00
5.4,13534.9,432.89,столовое,2021,Нижегородская область,5174.56,56442.7,2021-10-16 00:00:00
5.76,12322.7,416,столовое,2021,Нижегородская область,10690.6,57606.9,2021-10-09 00:00:00
8.52,15260,519.91,столовое,2021,Нижегородская область,14243,38668.1,2021-10-02 00:00:00
7.24,14549.9,420.84,столовое,2021,Нижегородская область,7769.08,41398.4,2021-09-25 00:00:00
6.32,14168.2,485.37,столовое,2021,Нижегородская область,6072.82,57792.4,2021-09-18 00:00:00
6.0,14078.4,439.29,столовое,2021,Нижегородская область,7453.03,67246,2021-09-11 00:00:00
6.16,15349.2,431.84,столовое,2021,Нижегородская область,9207.65,67309.1,2021-09-04 00:00:00
5.64,14259.5,625.61,столовое,2021,Нижегородская область,8134.62,68341.9,2021-08-28 00:00:00
6.6,13428.5,712.1,столовое,2021,Нижегородская область,11946,64499.6,2021-08-21 00:00:00
6.52,14578.1,820.66,столовое,2021,Нижегородская область,13080.4,70791,2021-08-14 00:00:00
5.56,17547.6,1150.44,столовое,2021,Нижегородская область,13026.7,84966.2,2021-08-07 00:00:00
6.48,15899.5,1036.72,столовое,2021,Нижегородская область,13672.3,67427.2,2021-07-31 00:00:00
6.68,15761.6,968.77,столовое,2021,Нижегородская область,15723.9,68443.2,2021-07-24 00:00:00
5.8,12582,1043.27,столовое,2021,Нижегородская область,15952.3,71665.6,2021-07-17 00:00:00
5.6,16079.4,930.51,столовое,2021,Нижегородская область,16115.4,80274.6,2021-07-10 00:00:00
4.64,15614.3,956.86,столовое,2021,Нижегородская область,15707.9,87259,2021-07-03 00:00:00
5.24,13495,848.58,столовое,2021,Нижегородская область,20353.7,71367.8,2021-06-26 00:00:00
4.88,13257.7,654.68,столовое,2021,Нижегородская область,15584.6,68218.1,2021-06-19 00:00:00
5.24,14124.2,609.14,столовое,2021,Нижегородская область,17831.1,69103.2,2021-06-12 00:00:00
5.24,12348.3,498.96,столовое,2021,Нижегородская область,15346.7,66438.8,2021-06-05 00:00:00
5.64,11346,407.65,столовое,2021,Нижегородская область,16063.3,64137,2021-05-29 00:00:00
5.76,10455.8,422.78,столовое,2021,Нижегородская область,15850.6,63165.6,2021-05-22 00:00:00
5.76,10954.6,341.16,столовое,2021,Нижегородская область,14100.9,63876.5,2021-05-15 00:00:00
6.12,10278.1,401.59,столовое,2021,Нижегородская область,14799.3,52129.4,2021-05-08 00:00:00
5.76,11528.2,382.13,столовое,2021,Нижегородская область,13485.4,57064.6,2021-05-01 00:00:00
5.88,11223.2,354.59,столовое,2021,Нижегородская область,14874.1,60780.7,2021-04-24 00:00:00
5.92,11390.6,403.64,столовое,2021,Нижегородская область,16280.6,54241.9,2021-04-17 00:00:00
5.76,11243,507.98,столовое,2021,Нижегородская область,16629.6,54667.4,2021-04-10 00:00:00
5.96,10472.8,395.68,столовое,2021,Нижегородская область,19782.2,54364.1,2021-04-03 00:00:00
5.92,10589.5,353.44,столовое,2021,Нижегородская область,16772.5,51791.1,2021-03-27 00:00:00
